,seller_id,within_expected_delivery_date,review_score,offer_trending_category,state_population_density,above_average
689,3c03b12bab54d8b37d79d914bfdb1aa0,0.8372093023255814,3.813953488372093,1,365.23,True
690,3c3017960b2dbd72711a61f0400aab8f,1.0,3.888888888888889,1,65.29,False
691,3c487ae8f8d7542beff5788e2e0aea83,0.9696969696969697,3.909090909090909,0,444.07,True
692,3c4e0452bff7a2a788179488d3d77032,0.9722222222222222,3.7777777777777777,1,52.4,True
693,3c7c4a49ec3c6550809089c6a2ca9370,0.9177215189873418,3.7341772151898733,0,166.25,False
694,3c88ed2e76a2247933a15daa7161eb1c,1.0,5.0,0,166.25,False
695,3ca08eeb8d5595949fed424bd3677742,1.0,4.6923076923076925,1,52.4,False
696,3cfa1358a6caa965278721344c8d76f2,1.0,4.8,0,166.25,True
697,3d01d1c414c44b5943a09619ff3853cb,1.0,4.5,0,166.25,False
698,3d0cd21d41671c46f82cd11176bf7277,1.0,4.7272727272727275,1,65.29,False
699,3d2400ac620cffa23ac81bd192f7f555,1.0,5.0,0,166.25,False
700,3d2531eccfbde1d7c8db7a3a12fb267a,1.0,3.9,1,33.41,False
701,3d290fe363c60a77498c1126fd3fb8d3,1.0,4.333333333333333,1,166.25,False
702,3d39fbf22a665714baf62fae36029e23,1.0,4.75,1,166.25,False
703,3d3ccf2b2f8134b10dce9dd446f0e075,0.6666666666666666,3.3333333333333335,1,166.25,False
704,3d4824f20035949c710eaf111f869d39,0.7777777777777778,3.7777777777777777,1,166.25,False
705,3d49bfdd1b43a7fe169b3740067acc61,1.0,4.666666666666667,0,33.41,False
706,3d4b1ae7539303b5704493798893e82c,1.0,4.666666666666667,1,166.25,False
707,3d5d0dc7073a299e31fa718ce1bc00b6,0.8636363636363636,4.2727272727272725,1,365.23,False
708,3d621842b2ed28e2b474132480edac3c,1.0,4.625,1,166.25,False
709,3d62f86afa7c73be2628a3be1423f5a0,1.0,4.0,0,166.25,False
710,3d68c634a99a1ba46dbca3967a69c623,1.0,5.0,1,65.29,False
711,3d700782d7818f2c1e0d7a9e9d75fc00,0.6666666666666666,3.6666666666666665,0,166.25,False
712,3d871de0142ce09b7081e2b9d1733cb1,0.9407603890362511,4.130857648099028,1,166.25,True
713,3d8fa2f5b647373c8620330c4e077a9f,0.9787234042553191,3.904255319148936,1,166.25,True
714,3da38366e7bd9baf6369071f782ecdf0,0.0,1.0,1,56.76,False
715,3db66a856d18a9cba7c9241fc5221c50,0.8865979381443299,4.185567010309279,1,33.41,True
716,3dbbce181edfaa4a597ec858c382d2ec,0.9,4.35,0,52.4,False
717,3dc69bf2c42f0568a5c4791ec3fd3745,1.0,3.0,1,166.25,False
718,3ded4e2d5f135cb103e5949d7263d2dd,1.0,5.0,1,33.41,False
719,3df020b72d3d44b3af9d110fa3940b65,0.8811881188118812,3.9504950495049505,1,166.25,False
720,3dfd3dc96f7f8598eca74e9ac8a2fa31,0.8333333333333334,4.0,1,166.25,False
721,3e35a8bb43569389d3cebef0ce820f69,1.0,5.0,0,166.25,False
722,3e46a38ee171c503c3b4a3f23fe3bf0c,1.0,5.0,1,166.25,False
723,3e51f9cbe317bc3a88f2c76583811ee4,1.0,5.0,1,166.25,False
724,3e8bd881d92466e63ba9e3e809cd3c50,0.5555555555555556,4.222222222222222,1,365.23,False
725,3ea00e1dea2b0659dbaf654735929220,1.0,4.857142857142857,1,52.4,False
726,3ea08c48e851106d2f584349daba335f,1.0,4.0,0,33.41,False
727,3ef37b7ca6dd2b80bd8af81a62504996,1.0,4.5,1,166.25,False
728,3f0e48d209018b466fcd3bb4ccfeb520,1.0,3.9,0,52.4,False
729,3f2af2670e104d1bcb54022274daeac5,1.0,3.5714285714285716,1,52.4,False
730,3f3486b61f45078d4f31ee5e43d8c5bb,0.8461538461538461,4.333333333333333,1,166.25,True
731,3f8034bfc6b8b4135534975d49f04c63,1.0,3.357142857142857,0,52.4,False
732,3f84fefc07dc159b268d4a77d3e8c425,1.0,5.0,1,52.4,False
733,3f995f07c49d0d55a99d5c54957f7d81,0.9767441860465116,4.209302325581396,1,166.25,False
734,3f9be91358837bff69df67edfa3e42e8,1.0,4.428571428571429,0,52.4,False
735,3f9c56764fabca627406093dcb3ef0b4,1.0,4.714285714285714,1,365.23,False
736,3fac58ce0ad699020c7944d53c41329c,0.8125,4.5625,1,166.25,True
737,3fadb4cba4c35bce6a7eaf9872d5623a,1.0,3.2,1,39.79,False
738,3faf68a3b0af94b10bac70d86077be49,1.0,4.571428571428571,0,166.25,False
739,3fd1e727ba94cfe122d165e176ce7967,0.8055555555555556,3.9722222222222223,1,166.25,False
740,3fe7120d6257285ac6a3ce7cb071ccec,1.0,3.5,1,33.41,False
741,3fefda3299e6dfaea3466ef346a3571a,1.0,4.0,0,52.4,False
742,4003520d80d0bad1d5623f7aa3c63cda,1.0,1.0,0,365.23,False
743,402916f742e5c740cc751493d9cf5053,1.0,4.7,1,33.41,True
744,403aa86912527d730337ffcb0fb096ab,1.0,3.727272727272727,1,33.41,True
745,4049512728d969bec69f84088b012416,1.0,5.0,1,33.41,False
746,404e1ba01358af4cd63f679b2c4d1fa1,1.0,5.0,1,33.41,False
747,406740ee611378a662d274c7d8c43c4a,0.8,4.1,1,76.25,False
748,406822777a0b9eb5c50e442dd4cd3ec5,0.8695652173913043,4.282608695652174,1,166.25,False
749,4091f77d8c768fc3e81c20761471761d,0.75,2.75,0,166.25,False
750,40d54b51e962dbe09cabbcfd33298dee,1.0,3.903225806451613,1,166.25,True
751,40db9e9aa57f7bb151bcda6b0f9bdbb7,0.9166666666666666,2.25,1,89.63,True
752,40ec8ab6cdafbcc4f544da38c67da39a,1.0,5.0,1,52.4,False
753,411f3b52d857390502ee4e4d5ceabc2d,0.8,4.0,1,166.25,False
754,4125d9385a25e82d2f72d3a0fd55bc3f,1.0,5.0,1,166.25,False
755,412a4720f3e9431b4afa1476a1acddbe,0.9545454545454546,4.2727272727272725,1,166.25,False
756,4170f6a9367e6b5d6401d03ce6d54569,0.8,4.2,1,444.07,False
757,417a1e6c7321084d2a0ae0d023cfad93,1.0,5.0,1,39.79,False
758,41958cbd3335433c8740300e8cd600d5,1.0,5.0,0,166.25,False
759,41ab63a91b8b264e8c8780368bf1dd5b,1.0,4.230769230769231,1,33.41,False
760,41b14765bd56c8ad10971074380f9c0c,1.0,4.1,1,166.25,False
761,41b39e28db005d9731d9d485a83b4c38,0.9417040358744395,4.242152466367713,1,166.25,True
762,41b86b552e54e3a7009596125aa8b167,1.0,4.363636363636363,1,166.25,False
763,41c2bad7229b0c25e6becf179ebf63ff,1.0,4.956521739130435,0,59.99,False
764,41c9d3997dd3c072c31139dc5bb5761f,1.0,4.333333333333333,0,33.41,False
765,41da412d33e8da4f22baf55cb1bde82c,1.0,4.714285714285714,1,76.25,False
766,41e0fa5761c886a630994a55c12087e7,1.0,5.0,1,166.25,False
767,4200ddf1967c5e41e48db62bc6d4b5ac,0.9761904761904762,3.9523809523809526,1,166.25,False
768,4221a7df464f1fe2955934e30ff3a5a1,1.0,4.8,0,24.82,False
769,422be4cc81a457fdb46f47edeb968ae5,1.0,5.0,1,166.25,False
770,427165bf50f8ca07efc7bdc2bfcf1688,0.4,3.2,1,166.25,False
771,42b6488f5b8246d9141712abd4b1b693,1.0,4.0,1,52.4,False
772,42b729f859728f5079499127a9c2ef37,0.9007633587786259,4.343511450381679,1,166.25,True
773,42bde9fef835393bb8a8849cb6b7f245,0.9743589743589743,4.282051282051282,1,444.07,True
774,42d4b7e70819438f5ada61c965e92d7e,1.0,1.0,1,17.65,False
775,42ef3192a9ff87a22d1867b74b3ee205,1.0,4.6521739130434785,1,166.25,False
776,42fa4ee7240e9b8eb4576358ec142ba7,1.0,4.7272727272727275,1,39.79,True
777,42fb44130ac3134cde8e35cf8ec7df25,1.0,5.0,0,166.25,False
778,430315b7bb4b6e4b3c978f9dfa9b0558,0.95,4.0,1,166.25,False
779,4305fe92735c8a43d154ff6dd2b8d927,1.0,4.105263157894737,1,33.41,False
780,431050a06a317f2b38168dec3dcd2b46,1.0,4.5,1,166.25,False
781,431af27f296bc6519d890aa5a05fdb11,0.8467741935483871,3.774193548387097,1,166.25,True
782,4324dd16853115efb0fd9d0d131ba6f4,0.9444444444444444,4.277777777777778,1,166.25,False
783,432c37c9dfba871172ec162e20118b8c,0.8545454545454545,4.290909090909091,1,444.07,False
784,432c67955c0acd1fd6b0b5d678766a71,1.0,5.0,1,166.25,False
785,43402bdf22aa2310e8f99e2f94f78628,1.0,2.8,0,166.25,False
786,4342d4b2ba6b161468c63a7e7cfce593,0.5,1.0,1,365.23,False
787,436bf27f2f18474fc6047702e9f8a866,1.0,5.0,0,166.25,False
788,4371b634e0efc0e22b09b52907d9d469,0.9279279279279279,4.405405405405405,1,166.25,True
789,43753b27d77860f1654aa72e251a7878,1.0,5.0,1,24.82,False
790,4391ea5c5990502176a1dcda44a2373d,1.0,4.8,0,39.79,False
791,439a47cc365d6e3bd526812ea9de3c29,0.8461538461538461,4.0,1,166.25,False
792,43a1d4bab73b816e44ef4e4facd9f9b5,1.0,4.0,1,52.4,False
793,43a5d4a57af536fddc96d08be3afdfcb,1.0,1.0,0,33.41,False
794,43b2c864251aa0ce4030c746984e088a,1.0,3.0,1,444.07,False
795,43f8c9950d11ecd03a0304a49e010da6,0.926829268292683,4.560975609756097,0,166.25,False
796,44073f8b7e41514de3b7815dd0237f4f,0.9536423841059603,3.7417218543046356,1,444.07,True
797,440dd6ab244315c632130ecfb63827b1,0.8695652173913043,3.891304347826087,1,166.25,True
798,443d880f15cbd3572885e1d44bf2c478,1.0,2.0,1,166.25,False
799,4450bd8327d471c4a11a83d1445b1b62,1.0,5.0,1,166.25,False
800,446cc09cdbb130904da114e807dbec40,1.0,4.666666666666667,0,166.25,False
801,44717f64ec2a457979cf83c429077666,1.0,5.0,0,39.79,False
802,447d377bdb757058acb569025ee18a93,1.0,5.0,0,39.79,False
803,44ed138eca6214d572ce1d813fb0049b,1.0,4.666666666666667,1,39.79,False
804,44f091b5abab8018f682fce8124b85e5,0.3333333333333333,3.6666666666666665,1,166.25,False
805,45213867cefbf2cd4c6177e10216a951,0.8571428571428571,3.857142857142857,0,166.25,False
806,4559697a8f7e637227c2eeaed843baff,0.9230769230769231,4.205128205128205,1,166.25,False
807,455befea1bb853c75ccbca94cff26e5c,1.0,3.0,1,365.23,False
808,455c5640e8c5bd1b2ee85c0158f85727,1.0,4.5,1,65.29,True
809,455f46ef09a9e45667e2981df84b5cc2,1.0,4.0,0,166.25,False
810,457fe919b032a3f7dadba6fb92cf7855,0.8333333333333334,4.833333333333333,1,166.25,False
811,458c6fa920810ce2492da71bc26d9eec,1.0,2.5,1,166.25,False
812,458d868c9642f55f18f04e951a3fdde6,1.0,5.0,1,39.79,False
813,45a3d05fb00435e52a28859dd03703b3,1.0,5.0,1,166.25,False
814,45ba18c210d42734ec52c0c1c574e9ee,0.9473684210526315,4.052631578947368,1,166.25,True
815,45c20d94d9171b0bcfab3c955e47d67b,1.0,4.5,1,166.25,False
816,45d33f715e24d15a6ccf5c17b3a23e3c,0.9310344827586207,4.172413793103448,1,166.25,False
817,461ff5303b6c9c1a4a07f40c5aece516,1.0,3.6666666666666665,1,52.4,False
818,466222e777149751370e7e98fb623b0c,1.0,5.0,1,365.23,False
819,4677a5437afda5fa7140b927b07be1cc,0.9090909090909091,4.363636363636363,1,52.4,True
820,46dc3b2cc0980fb8ec44634e21d2718e,0.9369024856596558,4.233269598470363,1,365.23,True
821,46ef1a25845fc051c2998d878354810c,0.8,4.4,1,33.41,False
822,4736e9d642ef4257cd7622516931eb51,1.0,4.15,1,166.25,False
823,47648caee88ccfe951fbb27fbf7b4cbe,0.6666666666666666,3.6666666666666665,1,166.25,False
824,478bfe564db21eeb44386606aa30b650,1.0,4.666666666666667,0,33.41,False
825,47efca563408aae19bb7206c2d969ea9,1.0,4.363636363636363,1,12.4,False
826,47f55702f598c7c6cc8458b0fbc1c49a,1.0,5.0,0,33.41,False
827,48162d548f5b1b11b9d29d1e01f75a61,0.9775280898876404,3.8202247191011236,1,166.25,True
828,4830e40640734fc1c52cd21127c341d4,0.9339622641509434,4.183962264150943,1,166.25,True
829,48328ec9a579151d9cc6a86d4a59336c,1.0,2.0,1,39.79,False
830,483ca627d131e18f988349b1655c0acd,1.0,5.0,1,166.25,False
831,48436dade18ac8b2bce089ec2a041202,0.9319727891156463,4.129251700680272,1,166.25,True
832,485452467ff670447e84a8370c3fc898,1.0,4.666666666666667,0,65.29,False
833,4867209cb29b56b92893d7bde3ce8012,1.0,4.0,1,166.25,False
834,4869f7a5dfa277a7dca6462dcf3b52b2,0.8841463414634146,4.128919860627177,1,166.25,True
835,48985c61529077fa4f1e38bcff0f2ed3,1.0,4.428571428571429,1,39.79,False
836,48b6c3f4c6a93171da04b75313f2130f,1.0,5.0,0,166.25,False
837,48bad451945f5227341793478d6353ea,0.6666666666666666,4.0,0,166.25,False
838,48e5ee06fb2dc74df1c711a9b6dfac2a,1.0,5.0,0,33.41,False
839,48e954b2da4f6a750c844173b347ed40,1.0,4.166666666666667,0,39.79,False
840,48efc9d94a9834137efd9ea76b065a38,1.0,5.0,1,52.4,False
841,48fb026ed7455a42f5d3e9390ed5088e,1.0,2.888888888888889,1,365.23,False
842,49067458c68f7701fd334ce326accbe0,0.918918918918919,3.324324324324324,0,33.41,False
843,4917cee8d902e13428c3ec4b1ca6f315,0.967741935483871,4.161290322580645,0,65.29,False
844,491a5ada3aa1678414e990262c4bbdc1,1.0,5.0,0,166.25,False
845,49383af7ab774e4e8f3000f49c83dc4b,1.0,4.583333333333333,1,166.25,False
846,4965a7002cca77301c82d3f91b82e1a9,1.0,5.0,0,166.25,False
847,497709c2976a8fa308730a2dec5b0726,1.0,5.0,0,166.25,False
848,4978a02ea9c8be7a9b5480680f40334e,1.0,3.5789473684210527,0,166.25,False
849,499185655c29ecfdbfe776ef7cf875b5,1.0,4.0,1,39.79,False
850,4992e76a42cb3aad7a7047e0d3d7e729,0.9315068493150684,3.8767123287671232,1,166.25,False
851,499ec63c58e51296c9cf57edcfe1c8a8,1.0,4.8,1,166.25,False
852,49cdc90518a4f82676b38b3c1aa43ff6,1.0,3.8,1,166.25,True
853,49e7217cfe4e427191c378ec626d8737,1.0,4.153846153846154,1,33.41,False
854,49f8d2ea7b718d0ce587d34207caf2b4,1.0,5.0,0,166.25,False
855,4a1917ef994878940e1fb03eeb787ad7,1.0,2.6666666666666665,0,444.07,False
856,4a1f694197d05fe70026b016a7316b41,0.9565217391304348,4.391304347826087,1,166.25,False
857,4a23adac87cf538689fa600d976f78b2,1.0,4.333333333333333,1,166.25,True
858,4a3ca9315b744ce9f8e9374361493884,0.8902001026167266,3.8040020523345306,1,166.25,True
859,4a3ccda38b2129705f3fb522db62ca31,0.9041095890410958,3.8013698630136985,0,166.25,True
860,4a5b36211b1f51bf7eaa5c10a57fa483,1.0,5.0,1,365.23,False
861,4a82168aaef173cbb6e46ae88728f919,1.0,4.0,1,52.4,False
862,4a82c4af97ffc0fb2dc26bfdc03b1842,1.0,5.0,1,33.41,False
863,4aba391bc3b88717ce08eb11e44937b2,0.8571428571428571,4.0,1,24.82,False
864,4aba6a02a788d3ec81c03137144d9a80,1.0,5.0,1,65.29,False
865,4b0fdb526525f9890eb145bf1534640e,1.0,3.95,1,166.25,False
866,4b1eaadf791bdbbad8c4a35b65236d52,0.8,2.6,0,166.25,False
867,4b39558c138930b9e5489c93b6df5fe3,1.0,4.6,1,94.35,False
868,4b5f66b7adcf57f1ecc0d3c07dd6b177,0.9736842105263158,4.105263157894737,1,52.4,False
869,4b90495391ac0bd181a80a459df1e718,1.0,4.0,1,39.79,False
870,4b9750c8ad28220fe6702d4ecb7c898f,0.9230769230769231,4.352941176470588,1,166.25,True
871,4b98b0428fc1932cc2514ef9ce2505e6,0.5,2.0,0,166.25,False
872,4ba52dfeba874da5b9ee7b17c7494f04,0.9090909090909091,4.363636363636363,0,166.25,False
873,4bcec44888b30ba9001234c534716d3f,1.0,4.6,1,166.25,False
874,4bde6149c15cf7e177b36fa060dd6de8,1.0,5.0,1,39.79,False
875,4be6b962d83299498bae2190f95d6566,0.9166666666666666,3.9166666666666665,1,166.25,False
876,4be9ae93c4fc0f41713d71a4194ee1b3,1.0,5.0,1,33.41,False
877,4bf2f4ee540798a61f9636d12cd9cc80,0.9666666666666667,4.166666666666667,1,166.25,False
878,4bf658053d453036c70976bccb2c31b2,1.0,4.5,1,166.25,False
879,4bfc7a4a1cf8d4d2121c27422d9e50b5,0.975,4.225,1,166.25,True
880,4c03b9dd4c11ee2cb35c96c49efc9420,0.9791666666666666,4.0625,1,166.25,False
881,4c18691b6037662be2df78a765d98ab5,0.9253731343283582,3.8358208955223883,1,166.25,True
882,4c1c7281388a33dd06daac44f9fadbd1,1.0,4.8,1,166.25,False
883,4c2b230173bb36f9b240f2b8ac11786e,0.9096209912536443,3.7317784256559765,1,166.25,True
884,4c498c7345e89aebad651544829beca0,0.8723404255319149,4.276595744680851,1,166.25,True
885,4c4d546adf3c3868fe19c9ec6e9ffda9,1.0,3.6666666666666665,0,52.4,False
886,4c60877808f4318ef1107fbeb8f89afa,1.0,4.0,1,166.25,False
887,4c61e37f664c3c88aff092aa5ac779d7,0.625,3.25,1,365.23,False
888,4c8545742faaf58fafd5fd14d25d75cf,1.0,4.5,1,166.25,True
889,4c8b8048e33af2bf94f2eb547746a916,0.8695652173913043,3.4782608695652173,1,166.25,False
890,4cc43a222a0f94910728b62b97a8c5f8,1.0,3.0,0,166.25,False
891,4cc4fd4fdd406a85bbdc1f824b731bd7,1.0,5.0,1,52.4,False
892,4ce8b55b4bfa4659184e7becc1fba3f2,1.0,3.0,1,52.4,False
893,4cf490a58259286ada5ba8525ba9e84a,1.0,3.4285714285714284,1,166.25,False
894,4d0041cdbe51b4617d95c70b19decc74,1.0,4.5,1,33.41,True
895,4d232b78ab7ef10393dc3807d827bc0d,1.0,4.4,1,33.41,True
896,4d600e08ecbe08258c79e536c5a42fee,1.0,4.428571428571429,1,52.4,False
897,4d6d651bd7684af3fffabd5f08d12e5a,0.9537275064267352,4.19280205655527,1,166.25,True
898,4d9fea3499bdc22aa4da4e339365f215,1.0,5.0,0,166.25,False
899,4da0e408c99d2fdc2126dc9fce518060,1.0,4.444444444444445,1,52.4,False
900,4dab98ca6cd6d3df586203cefd28a042,1.0,5.0,0,39.79,False
901,4dbd95a08b31ede5c82d3f861cb1ce1a,1.0,4.75,0,52.4,False
902,4dc2e811a1760953cb7c6a590b498943,1.0,5.0,0,166.25,False
903,4dc646b9b9e8e411ef48ba000ea3ac6f,0.8,2.4,0,166.25,False
904,4ddeb3e828550cddc8d45c8bc36ab2d1,1.0,5.0,1,166.25,False
905,4de6e4ba574aa9dfdc824bc44dc47fdd,0.9285714285714286,4.071428571428571,1,52.4,False
906,4deebb3199eeafb282ae33229144f94b,0.6,3.4,0,166.25,False
907,4e06067cc08b3f41d837768d392c3ee3,0.9565217391304348,4.173913043478261,0,33.41,False
908,4e0d109ccfba9a1151c103049880c857,1.0,3.0,1,365.23,False
909,4e17c65a516f69d023a2ae78b84f28d6,0.8918918918918919,4.081081081081081,1,166.25,True
910,4e2627090e6e5b9fabba883a37897683,1.0,1.0,1,33.41,False
911,4e326052e5dbba8adcd512f3450a307e,1.0,1.6666666666666667,0,166.25,False
912,4e42581f08e8cfc7c090f930bac4552a,0.0,1.0,0,166.25,False
913,4e480be820e37de1444325ff358c9296,1.0,5.0,1,33.41,False
914,4e5725ba188db8252977a4f0227bd462,0.7083333333333334,3.5416666666666665,1,166.25,False
915,4e6015589b781adaa5ce7f1892d06bb1,1.0,3.6666666666666665,1,166.25,False
916,4e7c18b98d84e05cbae3ff0ff03846c2,0.9540229885057471,4.159090909090909,1,166.25,True
917,4e85b538b0dad58852641540686d0e14,0.5,3.75,0,166.25,False
918,4e8dacf3d38f281ae26c3e0321d92d88,0.7777777777777778,2.888888888888889,1,166.25,False
919,4e922959ae960d389249c378d1c939f5,0.8923766816143498,3.896860986547085,1,166.25,True
920,4e92348462c75b6c842b994ce84a0ed4,1.0,5.0,1,39.79,False
921,4ea2f12dbe91deeacd2c1e74f069a6e6,1.0,4.833333333333333,0,166.25,False
922,4eb61f060e7dcc1d5a80d806c35cc541,1.0,3.875,1,166.25,False
923,4ebdc7e6cd6102a022dadc49156d4ea8,0.96875,3.75,1,166.25,False
924,4eeb99008a0f59d2c7759c59f9a346eb,1.0,4.5,0,166.25,False
925,4ef4c39cf3c24f326434cf0b2e48046a,0.875,3.875,1,166.25,False
926,4f0d637c1197fd65405ebd755ac9f86b,1.0,5.0,1,166.25,False
927,4f1f1c8666cdb6442f775c4e8caed465,1.0,5.0,1,33.41,True
928,4fae87d32467e18eb46e4a76a0a0b9ce,1.0,5.0,0,39.79,False
929,4fb41dff7c50136976d1a5cf004a42e2,0.6666666666666666,4.0,1,24.82,False
930,4fe2f67634d00c021aa01f96b6f2d68e,1.0,5.0,1,52.4,False
931,5011f0d93373a4c5753adf58ca77af8d,0.8095238095238095,3.6666666666666665,0,166.25,False
932,503c1de08ae81a2d86f17951b204db55,0.9090909090909091,4.409090909090909,0,166.25,False
933,5058e8c1e82653974541e83690655b4a,0.8701298701298701,3.0259740259740258,1,166.25,True
934,5075aaa8404020ae6aa8bf4792099b41,1.0,4.133333333333334,1,33.41,False
935,50770d25768b0486d89be26afca3108f,0.8333333333333334,4.0,0,166.25,False
936,508808d438fe2ff972ed13bb8f4a82e2,1.0,4.6,1,166.25,False
937,50a7e551a7b3f8d37cd6e32d8bfbe5ea,1.0,5.0,0,166.25,False
938,50bf89f1349bc0409a268c3a49678009,1.0,5.0,1,166.25,False
939,50c9975695009e5e6473912e83a6d1da,0.8970588235294118,3.9411764705882355,1,33.41,False
940,51209b446b2073894bdc0face6c73ffc,1.0,2.5,1,76.25,False
941,512d298ac2a96d1931b6bd30aa21f61d,1.0,4.25,1,365.23,True
942,513a54369b6a8a6602fcb0e129c6d78d,1.0,4.5,1,166.25,False
943,5145090ab595c0d0b8557199f5701fbf,1.0,4.25,1,52.4,False
944,5151aea44289d6c6b090ee31c2132508,1.0,1.7142857142857142,0,166.25,False
945,515d781150feed28a6ac091bb0e3cb8c,1.0,4.166666666666667,1,6.86,False
946,5160d23075764e18e07c1f4a87fad743,0.9736842105263158,4.447368421052632,1,166.25,False
947,516e7738bd8f735ac19a010ee5450d8d,0.9512195121951219,4.609756097560975,1,365.23,True
948,51702dc2a3e106c76dbff722b5bf0726,1.0,4.357142857142857,1,166.25,False
949,5194c22ed1f616ec0c0f33c571542879,1.0,4.25,0,33.41,False
950,519a7aa428f18d125a283cf8c014fdd6,1.0,4.0,0,65.29,False
951,51a04a8a6bdcb23deccc82b0b80742cf,0.0,1.0,0,166.25,False
952,51e0557bc7b86de13e946c60ee91ce39,1.0,5.0,1,33.41,False
953,51e4e89242cbb846c2deff3dc015650e,1.0,4.625,0,39.79,False
954,51ed72984a04e5dd35c2b27e77179038,0.8571428571428571,3.5714285714285716,1,166.25,False
955,51f108f62cb87d61918159902c8f8583,1.0,4.333333333333333,0,52.4,False
956,52092ddbd3a58c450a4459bf051b2287,1.0,4.333333333333333,1,166.25,False
957,520b493b57809f446cb0a233bb3e25c7,0.9726027397260274,4.376712328767123,1,166.25,False
958,522620dcb18a6b31cd7bdf73665113a9,0.898876404494382,3.8764044943820224,1,52.4,True
959,5236605f4d4b0b3e4df85b850393fca0,0.8,4.8,1,166.25,False
960,52454f90d4c30c016768db02f88c1a74,1.0,3.6,0,166.25,False
961,52562a9f449c3dc3d53f5f5b9ed74903,1.0,4.785714285714286,1,59.99,False
962,525e75a6fb1454a2325ab1734bcec221,1.0,4.0,1,166.25,False
963,5275ca25d0358ca73864e0ae41be1320,0.5,4.75,0,166.25,False
964,527801b552d0077ffd170872eb49683b,0.9021739130434783,4.445652173913044,0,166.25,True
965,52831e5990d0771cb4951d6f12928167,1.0,3.0,1,166.25,False
966,528bcf6680c36dddf07620bd35b33a6f,0.5,4.5,1,166.25,False
967,528ce32f560edd11add4169f6a5b65be,1.0,5.0,1,166.25,False
968,52956b80ae65fda598f06f6b9943e7a9,0.6666666666666666,4.0,0,52.4,False
969,52a50b42accf164f9f019941e5759d9b,0.75,4.75,0,166.25,False
970,52a52b9f656520e99716f5bc40f661c8,1.0,4.125,1,166.25,False
971,52ac6f920b7280e4c6d30dd94de6259b,1.0,3.2857142857142856,0,52.4,False
972,52b53f7061969fe471d119b6195da864,1.0,5.0,0,166.25,False
973,52bb00821bcdd358a5a5a27e1f6be5a1,1.0,4.5,0,166.25,False
974,52d76513f0c4d97f3b99570e2c94ee31,0.9642857142857143,3.5714285714285716,0,39.79,True
975,52f0fe436a347ddad7ed5f9aa4e27eaa,0.8571428571428571,3.4761904761904763,1,166.25,False
976,52f6f9f13ba19504c02781132a049e75,1.0,2.0,1,52.4,False
977,52f976b17ea7f2f087f56dcc419328f6,1.0,3.6666666666666665,1,52.4,True
978,52f9db5cfb423382a2fa5c9e39303202,1.0,4.318181818181818,1,166.25,False
979,5305693ffae2d3463377b1f6fe67b15a,1.0,5.0,0,166.25,False
980,53088c75f948b48a7ece173ac17f0c12,1.0,5.0,1,39.79,False
981,530ec6109d11eaaf87999465c6afee01,0.9900990099009901,4.316831683168317,1,52.4,True
982,53243585a1d6dc2643021fd1853d8905,0.96,4.12,0,24.82,True
983,53336f97ddbe53e2a617d07b17447b95,1.0,5.0,0,166.25,False
984,533d46c1b06970e99f09523a61df4972,1.0,4.5,0,166.25,False
985,5343d0649eca2a983820bfe93fc4d17e,0.9090909090909091,3.590909090909091,1,166.25,True
986,534a01cc6df1e034e05c32028a291fa2,1.0,4.4,1,166.25,False
987,535bf14f36346c7f59d87cece104d70c,0.0,4.0,0,365.23,False
988,537eb890efff034a88679788b647c564,0.9415204678362573,4.178362573099415,1,365.23,False
989,538caafddff204241cecbf3a02e6b3cf,0.5,2.75,0,166.25,False
990,539ed9e19811677513447759be5eccfc,1.0,3.0,0,33.41,False
991,53b0300ca793f9834cd69c0678d35ee8,1.0,5.0,0,166.25,False
992,53d00c40e32aeb924a84ce72b1af869d,0.7647058823529411,4.352941176470588,1,166.25,False
993,53e4c6e0f4312d4d2107a8c9cddf45cd,0.947265625,4.076171875,1,166.25,True
994,54065e9aef7e9e9c2dc23b7594db021a,1.0,4.333333333333333,1,365.23,False
995,5415337f1863452476d42d9f14a16a61,1.0,3.0,1,33.41,False
996,54219883e72aad869adfb2a54b7bfa0f,1.0,3.2,1,166.25,True
997,542917da124346b47ea1ac79a93ce454,0.95,4.15,1,52.4,False
998,544863df86ed3b78a04e0820d41430ee,1.0,5.0,0,76.25,False
999,54583ab379489add547fe47b628db589,1.0,4.8,1,166.25,True
1000,54965bbe3e4f07ae045b90b0b8541f52,0.6790123456790124,2.9382716049382718,1,52.4,True
1001,54a1852d1b8f10312c55e906355666ee,0.900990099009901,4.351485148514851,1,166.25,True
1002,54aa8463e87776b5612f4bdc4bd5d4de,1.0,3.857142857142857,1,33.41,False
1003,54c04bdb5ec46762f8f08c7e8f86ed4a,0.8947368421052632,4.315789473684211,1,65.29,True
1004,55029529919c0123526150bd26ca8f20,1.0,4.714285714285714,1,33.41,False
1005,553a440137d6e0cf776aee0bb83ac9f5,0.5,1.0,1,166.25,False
1006,5563732abe64c3036cb97ad924128dd1,1.0,4.666666666666667,1,166.25,False
1007,5566627eab3fe93fd6ee08798226101a,1.0,4.4,0,52.4,False
1008,556a6409838156ea299c9d1f9e2dde43,1.0,3.25,1,52.4,True
1009,557f22c76691849db52d2abccf0015d0,1.0,3.1538461538461537,1,17.65,False
