seller_id,total_revenue,first_sell_date,total_months,average_monthly_revenue,above_average
33c51922b6e3c16b24a8f28e5833c99d,6657.870000000001,2017-12-02 08:50:05,9,739.7633333333334,True
33cbbec1e7e1044aaf11d152172c776f,730.6699999999998,2018-04-03 20:15:00,5,146.13399999999996,False
33cbda8716511e27e556dff9d8418bf2,507.4,2017-03-30 14:48:27,18,28.188888888888886,False
33d677f27a69b84051204ee4ae76eaca,165.00000000000003,2018-03-17 19:07:43,6,27.500000000000004,False
33dd941c27854f7625b968cc6195a552,6787.5,2018-05-27 16:26:55,4,1696.875,True
33fd411ed63a7c2f9005e3f065d9f85d,24.9,2018-04-11 11:52:13,5,4.9799999999999995,False
34056b8b55c1775a22af2331670a799c,6398.700000000002,2017-11-16 13:18:14,10,639.8700000000001,True
340636a908b13bbe0f4fb63fbe1d0c03,490.50000000000006,2018-04-06 17:48:33,5,98.10000000000001,False
343e716476e3748b069f980efbaa294e,876.6999999999997,2017-04-19 22:03:31,17,51.5705882352941,False
3442033154be05bac582e173ef54fd12,161.0,2018-08-16 21:55:21,1,161.0,False
344223b2a90784f64136a8a5da012e7f,10.9,2018-01-17 22:10:43,8,1.3625,False
3442f8959a84dea7ee197c632cb2df15,218.70000000000002,2017-05-05 16:12:29,16,13.668750000000001,False
34675b28b826facfde119785bf287dc1,21.99,2017-08-01 22:00:44,14,1.5707142857142855,False
3481aa57cd91f9f9d3fa1fa12d9a3bf7,1723.0400000000004,2016-10-04 09:06:10,24,71.79333333333335,False
3492e68f37fd1df87f4f2f2ea247f445,787.86,2018-05-09 22:09:32,4,196.965,False
34a557286ead8fe75c989e0afcf7d98c,414.9,2018-05-14 17:20:48,4,103.725,False
34d1ca11b242c0fee2c834ae8d788566,13422.240000000003,2017-03-01 16:21:50,19,706.4336842105265,True
34f563c82a85b99ae9e6d60db5fc2e28,2332.3,2018-04-13 15:09:55,5,466.46000000000004,True
3504c0cb71d7fa48d967e0e4c94d59d9,2349.9400000000005,2017-07-05 09:53:02,14,167.85285714285718,False
35281d148dcf7134bae913c57db4e6da,119.99,2018-07-19 19:38:45,2,59.995,False
353e21e8bf8de2722b4fae1636664b76,208.0,2018-02-27 07:38:47,7,29.714285714285715,False
35857757f553273b1056c1cabdace7fb,454.6,2017-07-24 15:19:05,14,32.471428571428575,False
3586b8580d9c917874e053a1bb37b5ff,1524.700000000001,2017-05-05 11:25:20,17,89.6882352941177,False
35b96509602ec4b7da831b5cd73ff2c2,558.9,2018-05-08 09:35:12,4,139.725,False
35ef5aa32949680f627efec3c23e705c,361.59999999999997,2017-03-28 09:06:23,18,20.08888888888889,False
35fb511489d9ee3ee27a76debce9df06,414.5,2017-02-22 18:45:58,19,21.81578947368421,False
3606774ec64634822d78dc2db6d37045,179.9,2016-10-04 23:39:01,24,7.495833333333334,False
365e445f796710c3431557e85caa25db,1115.0,2017-02-01 16:03:51,20,55.75,False
365e4bce19bda0082c3d15d83fdb8bcd,796.3999999999999,2018-01-22 13:52:39,8,99.54999999999998,False
36890be00bbfc1cdb9a4a38a6af05a69,1361.3000000000002,2018-06-04 19:51:43,3,453.7666666666667,True
36a968b544695394e4e9d7572688598f,6864.469999999994,2017-02-22 17:12:07,19,361.2878947368418,False
36f98ad67cc981f50ce8aed093d5783c,119.4,2018-07-25 11:04:58,2,59.7,False
37303482a42fb700d8d127e70a9cd6c8,58.9,2017-12-11 14:52:54,9,6.544444444444444,False
373ee4a3a775a733770ca3f790b8b9ac,2141.49,2017-02-06 18:57:19,19,112.71,False
37515688008a7a40ac93e3b2e4ab203f,5954.099999999993,2017-07-10 22:08:53,14,425.29285714285663,True
376a891762bbdecbc02b4b6adec3fdda,6406.229999999999,2017-05-20 00:26:11,16,400.3893749999999,True
376d67b61dce0c990155286e7ae486a4,94.0,2018-03-01 15:29:58,6,15.666666666666666,False
3771c85bac139d2344864ede5d9341e3,1433.3000000000004,2017-05-25 16:39:50,16,89.58125000000003,False
377bc18334c78dd2f1535ef22a3ad225,135.98,2018-08-18 20:59:58,1,135.98,False
3785b653b1b82de85ab47dd139938091,1552.0000000000007,2017-08-24 11:34:24,13,119.38461538461544,False
37be5a7c751166fbc5f8ccba4119e043,54735.55,2017-05-03 09:01:56,17,3219.7382352941177,True
37dd29b36c458d82f74a953c40c43645,4536.99,2017-10-08 16:50:45,11,412.45363636363635,True
38102b031c2a15e54623d711bfc753d3,418.0,2017-02-09 11:01:14,19,22.0,False
381c83fdca332ea6afd896da20bf6e4a,7355.799999999999,2017-08-17 08:58:53,13,565.8307692307692,True
382229d1e840115ffe3dbf5ff460e417,4037.060000000003,2018-04-14 22:35:36,5,807.4120000000006,True
385799a1cddbd26dfeb9157356a42282,551.9399999999999,2017-03-28 16:03:34,18,30.66333333333333,False
38874e327ce94d11390b96eb42d61928,3779.9399999999996,2016-10-08 10:31:00,23,164.34521739130432,False
389e45560e33d2d0747f949dcddbc08e,39.0,2018-08-16 21:58:25,1,39.0,False
38af8acfd46ac4a7bf754e8ca6736664,345.0,2017-11-27 23:02:54,10,34.5,False
38e679b9e0064cd94c6f035707344dae,3644.15,2016-10-06 18:11:11,24,151.83958333333334,False
38e6dada03429a47197d5d584d793b41,596.14,2017-09-06 19:27:08,12,49.678333333333335,False
38f276ca6e7cc95a6d1bb55ac9e5550f,24.99,2017-11-26 18:08:38,10,2.4989999999999997,False
3903c788ded8dc03b5ebab37a2f3e9a1,119.97999999999999,2018-05-25 12:51:58,4,29.994999999999997,False
391bbd13b6452244774beff1824006ed,63.9,2018-03-05 11:05:50,6,10.65,False
391fc6631aebcf3004804e51b40bcf1e,39475.30000000007,2016-10-06 00:06:17,24,1644.8041666666695,True
392353362d22cc2c236e1ee81ff19890,288.70000000000005,2018-04-13 22:12:39,5,57.74000000000001,False
392e0502231ae2f8b29994ef6398cd77,1572.9,2017-01-09 21:40:42,20,78.64500000000001,False
392f7f2c797e4dc077e4311bde2ab8ce,52.0,2018-08-20 21:10:45,1,52.0,False
3935fe5fe0f82787a9dcb8deb62be09d,1681.69,2018-04-17 09:59:30,5,336.338,False
3968920b9aa752ab98f7d5888c9252f2,523.3,2018-05-03 19:10:38,4,130.825,False
3969863bb8af7f72580b3b1ffd3a17b3,623.15,2017-11-25 00:32:14,10,62.315,False
397c4d0c005b6f41f90098ac724e28cb,8177.0,2018-04-09 21:35:35,5,1635.4,True
3985a3c45be355a4c57fde108bfabd1c,344.19999999999993,2017-01-27 00:34:10,20,17.209999999999997,False
3986c0b54f6b748b75e7bd4e092aa3e5,24.99,2018-08-17 19:54:45,1,24.99,False
398cb257329ef7af7f1943a8974a3cbc,145.9,2018-07-20 09:42:40,2,72.95,False
39a5005f2605cbdb4f9ac14485cabfd1,501.06999999999994,2018-06-27 10:45:14,3,167.0233333333333,False
39c763cca83e654764b7a4a650fb9b7c,761.0,2017-09-14 20:57:31,12,63.416666666666664,False
39d54ff918774174706fb065d7f9dc07,1554.69,2017-11-25 17:36:18,10,155.469,False
39d61be7a92eb77b7da367bd4845bc0e,700.5899999999999,2018-03-21 20:35:30,6,116.76499999999999,False
39f776d2974049026ff531fc42ef2a3e,1084.04,2018-01-12 18:17:38,8,135.505,False
3a1a1fec38dd360f15fc912e821e169d,2007.3800000000003,2017-10-28 12:12:48,11,182.48909090909095,False
3a3c180dd702a725bd0ba4117689239e,41.9,2018-05-04 20:19:38,4,10.475,False
3a3e46d10f74d8a6ca76e2b538f106a0,299.9,2018-02-05 16:41:52,7,42.84285714285714,False
3a4127e1ba7208ea37044c5092aae170,1842.6999999999998,2018-04-19 07:58:35,5,368.53999999999996,False
3a490ba60afa30ece0e7d50cfe74a4f0,1529.2000000000003,2017-04-12 23:50:54,17,89.9529411764706,False
3a52d63a8f9daf5a28f3626d7eb9bd28,35.0,2017-02-01 08:42:43,20,1.75,False
3a734b715d333a2588a3d54a0c9b8746,2121.52,2017-08-04 10:08:27,13,163.19384615384615,False
3a79f35a2344ede41af21267f61d5ec6,186.0,2017-11-16 13:40:29,10,18.6,False
3aa3c89ae3cd482385568be76120f63c,29.9,2018-06-07 22:36:29,3,9.966666666666667,False
3ab971ce71839580d2ae5b4e40fe8044,4917.0,2018-06-03 17:41:43,3,1639.0,True
3ac588cd562971392504a9e17130c40b,11.9,2018-08-17 21:08:06,1,11.9,False
3ade81dab5a172b88e1871c28ae05260,5383.6,2017-10-06 09:42:10,11,489.41818181818184,True
3afc536624bc2e65bddfb5db33cc01f3,312.0,2018-01-23 17:56:14,8,39.0,False
3b15288545f8928d3e65a8f949a28291,13764.819999999978,2017-03-22 14:09:46,18,764.712222222221,True
3b18f9856c6eb2413eafedb58e9eecd9,315.0,2018-04-11 15:33:25,5,63.0,False
3b872fd4747f01cc56206f2934198618,2726.74,2017-11-27 16:23:47,10,272.674,False
3bb32fedaa74e4ad20f4ce067733bd31,103.69999999999999,2018-08-03 13:32:54,1,103.69999999999999,False
3bb548e3cb7f70f28e3f11ee9dce0e59,7690.019999999997,2017-03-05 14:10:40,19,404.73789473684195,True
3bdff180c7e1f6551a643b99c265a120,3008.200000000003,2017-02-01 17:39:57,20,150.41000000000014,False
3be5841cdcc46de4ed3f9116f104b2c5,599.6,2017-01-24 21:16:50,20,29.98,False
3be634553519fb6536a03e1358e9fdc7,5231.019999999997,2017-07-09 11:27:14,14,373.6442857142855,False
3bfba5a77604f6dfae7e6dd7aaf65821,2095.5000000000005,2018-08-09 19:54:54,1,2095.5000000000005,True
3c010235b7345c92f125d14ee232a76b,3578.0,2018-07-02 13:16:53,2,1789.0,True
3c03b12bab54d8b37d79d914bfdb1aa0,4236.34,2017-12-23 22:45:28,9,470.70444444444445,True
3c3017960b2dbd72711a61f0400aab8f,878.8999999999999,2017-01-28 17:57:35,20,43.94499999999999,False
3c487ae8f8d7542beff5788e2e0aea83,9385.699999999995,2017-08-09 15:42:26,13,721.9769230769227,True
3c4e0452bff7a2a788179488d3d77032,3746.4000000000024,2017-12-05 10:08:56,9,416.26666666666694,True
3c7c4a49ec3c6550809089c6a2ca9370,4002.7499999999895,2017-09-04 12:14:07,12,333.56249999999915,False
3c88ed2e76a2247933a15daa7161eb1c,155.0,2018-02-01 21:45:16,7,22.142857142857142,False
3ca08eeb8d5595949fed424bd3677742,1688.8800000000003,2017-05-11 16:20:58,16,105.55500000000002,False
3cfa1358a6caa965278721344c8d76f2,3140.2799999999997,2018-04-18 13:37:54,5,628.0559999999999,True
3d01d1c414c44b5943a09619ff3853cb,303.6,2017-07-05 18:43:41,14,21.685714285714287,False
3d0cd21d41671c46f82cd11176bf7277,447.79999999999995,2017-08-08 20:26:31,13,34.44615384615384,False
3d2400ac620cffa23ac81bd192f7f555,105.0,2018-08-13 13:36:05,1,105.0,False
3d2531eccfbde1d7c8db7a3a12fb267a,1999.5400000000002,2018-04-24 10:19:45,5,399.908,False
3d290fe363c60a77498c1126fd3fb8d3,198.98000000000002,2017-03-11 21:54:43,18,11.054444444444446,False
3d39fbf22a665714baf62fae36029e23,2504.2000000000003,2017-01-14 21:28:46,20,125.21000000000001,False
3d3ccf2b2f8134b10dce9dd446f0e075,608.5999999999999,2018-06-20 21:14:59,3,202.86666666666665,False
3d4824f20035949c710eaf111f869d39,449.97,2018-06-04 19:07:48,3,149.99,False
3d49bfdd1b43a7fe169b3740067acc61,215.0,2018-06-30 01:23:27,2,107.5,False
3d4b1ae7539303b5704493798893e82c,1076.0,2017-12-06 20:43:07,9,119.55555555555556,False
3d5d0dc7073a299e31fa718ce1bc00b6,674.7999999999998,2018-06-13 15:23:50,3,224.93333333333328,False
3d621842b2ed28e2b474132480edac3c,873.9300000000001,2017-08-01 22:04:23,14,62.423571428571435,False
3d62f86afa7c73be2628a3be1423f5a0,12.0,2017-12-13 21:25:36,9,1.3333333333333333,False
3d68c634a99a1ba46dbca3967a69c623,594.0,2018-07-22 15:43:14,2,297.0,False
3d700782d7818f2c1e0d7a9e9d75fc00,149.7,2017-04-23 20:56:12,17,8.805882352941175,False
3d871de0142ce09b7081e2b9d1733cb1,93407.39999999966,2017-03-05 12:29:19,19,4916.178947368403,True
3d8fa2f5b647373c8620330c4e077a9f,3501.739999999997,2018-04-30 14:17:06,5,700.3479999999994,True
3da38366e7bd9baf6369071f782ecdf0,59.47,2018-01-04 13:37:09,8,7.43375,False
3db66a856d18a9cba7c9241fc5221c50,9478.299999999983,2017-04-20 17:15:47,17,557.5470588235285,True
3dbbce181edfaa4a597ec858c382d2ec,848.2999999999998,2017-04-17 10:11:29,17,49.89999999999999,False
3dc69bf2c42f0568a5c4791ec3fd3745,150.0,2018-02-16 14:01:10,7,21.428571428571427,False
3ded4e2d5f135cb103e5949d7263d2dd,49.9,2018-02-15 15:37:34,7,7.128571428571428,False
3df020b72d3d44b3af9d110fa3940b65,5039.899999999999,2017-07-14 12:40:11,14,359.9928571428571,False
3dfd3dc96f7f8598eca74e9ac8a2fa31,183.0,2017-11-13 12:02:55,10,18.3,False
3e35a8bb43569389d3cebef0ce820f69,55.8,2018-04-12 19:47:40,5,11.16,False
3e46a38ee171c503c3b4a3f23fe3bf0c,59.9,2018-06-22 13:20:40,3,19.966666666666665,False
3e51f9cbe317bc3a88f2c76583811ee4,76.09,2018-08-14 00:22:06,1,76.09,False
3e8bd881d92466e63ba9e3e809cd3c50,1862.38,2018-02-16 17:13:02,7,266.05428571428575,False
3ea00e1dea2b0659dbaf654735929220,505.0,2017-02-22 16:04:36,19,26.57894736842105,False
3ea08c48e851106d2f584349daba335f,170.0,2018-06-13 21:43:00,3,56.666666666666664,False
3ef37b7ca6dd2b80bd8af81a62504996,700.0,2017-03-02 18:58:10,19,36.8421052631579,False
3f0e48d209018b466fcd3bb4ccfeb520,5398.999999999999,2017-08-02 14:10:38,14,385.64285714285705,False
3f2af2670e104d1bcb54022274daeac5,794.5999999999999,2017-12-02 18:23:33,9,88.28888888888888,False
3f3486b61f45078d4f31ee5e43d8c5bb,3769.7300000000005,2017-12-04 19:22:50,9,418.85888888888894,True
3f8034bfc6b8b4135534975d49f04c63,1273.9,2017-01-18 10:42:05,20,63.69500000000001,False
3f84fefc07dc159b268d4a77d3e8c425,200.6,2018-05-07 10:20:46,4,50.15,False
3f995f07c49d0d55a99d5c54957f7d81,3955.7000000000003,2017-04-13 13:13:48,17,232.68823529411767,False
3f9be91358837bff69df67edfa3e42e8,569.6999999999999,2018-03-30 11:29:18,6,94.94999999999999,False
3f9c56764fabca627406093dcb3ef0b4,909.3,2018-01-22 09:47:40,8,113.6625,False
3fac58ce0ad699020c7944d53c41329c,1244.95,2018-05-31 13:16:15,3,414.98333333333335,True
3fadb4cba4c35bce6a7eaf9872d5623a,209.5,2017-04-07 20:18:18,17,12.323529411764707,False
3faf68a3b0af94b10bac70d86077be49,1322.93,2017-02-04 22:19:45,19,69.62789473684211,False
3fd1e727ba94cfe122d165e176ce7967,2747.4000000000015,2017-12-01 22:57:13,9,305.2666666666668,False
3fe7120d6257285ac6a3ce7cb071ccec,199.98,2018-01-05 09:35:30,8,24.9975,False
3fefda3299e6dfaea3466ef346a3571a,209.0,2017-08-11 10:15:22,13,16.076923076923077,False
4003520d80d0bad1d5623f7aa3c63cda,70.0,2017-09-26 20:50:49,12,5.833333333333333,False
402916f742e5c740cc751493d9cf5053,1252.0,2018-08-05 20:23:26,1,1252.0,True
403aa86912527d730337ffcb0fb096ab,8959.89,2017-01-30 13:13:59,20,447.99449999999996,True
4049512728d969bec69f84088b012416,389.84,2017-04-23 22:08:43,17,22.93176470588235,False
404e1ba01358af4cd63f679b2c4d1fa1,373.8999999999999,2017-08-21 01:07:46,13,28.761538461538457,False
406740ee611378a662d274c7d8c43c4a,1790.0,2018-03-08 17:10:28,6,298.3333333333333,False
406822777a0b9eb5c50e442dd4cd3ec5,3548.090000000002,2017-10-30 16:01:24,11,322.55363636363654,False
4091f77d8c768fc3e81c20761471761d,1079.0,2018-01-06 14:14:53,8,134.875,False
40d54b51e962dbe09cabbcfd33298dee,6785.5599999999995,2017-07-08 14:21:09,14,484.68285714285713,True
40db9e9aa57f7bb151bcda6b0f9bdbb7,23168.0,2018-02-09 09:48:04,7,3309.714285714286,True
40ec8ab6cdafbcc4f544da38c67da39a,117.8,2018-08-01 22:00:33,1,117.8,False
411f3b52d857390502ee4e4d5ceabc2d,1804.0099999999998,2018-04-09 18:48:29,5,360.80199999999996,False
4125d9385a25e82d2f72d3a0fd55bc3f,42.9,2018-08-01 16:28:34,1,42.9,False
412a4720f3e9431b4afa1476a1acddbe,2058.0999999999995,2017-09-10 21:12:43,12,171.5083333333333,False
4170f6a9367e6b5d6401d03ce6d54569,568.78,2017-10-20 16:51:47,11,51.70727272727272,False
417a1e6c7321084d2a0ae0d023cfad93,48.9,2018-01-31 12:13:17,7,6.985714285714286,False
41958cbd3335433c8740300e8cd600d5,32.99,2018-06-04 19:22:19,3,10.996666666666668,False
41ab63a91b8b264e8c8780368bf1dd5b,2571.95,2017-10-05 23:06:13,11,233.81363636363633,False
41b14765bd56c8ad10971074380f9c0c,395.5,2018-03-20 14:33:00,6,65.91666666666667,False
41b39e28db005d9731d9d485a83b4c38,16306.749999999945,2017-01-19 15:21:44,20,815.3374999999972,True
41b86b552e54e3a7009596125aa8b167,1595.3000000000002,2017-03-20 18:47:14,18,88.6277777777778,False
41c2bad7229b0c25e6becf179ebf63ff,782.0,2017-11-27 23:23:49,10,78.2,False
41c9d3997dd3c072c31139dc5bb5761f,998.8,2017-01-27 12:31:05,20,49.94,False
41da412d33e8da4f22baf55cb1bde82c,862.9,2018-01-24 19:13:01,8,107.8625,False
41e0fa5761c886a630994a55c12087e7,423.6,2018-04-03 16:31:37,5,84.72,False
4200ddf1967c5e41e48db62bc6d4b5ac,734.7999999999995,2017-08-20 19:18:04,13,56.523076923076886,False
4221a7df464f1fe2955934e30ff3a5a1,849.5,2018-06-27 20:35:02,3,283.1666666666667,False
422be4cc81a457fdb46f47edeb968ae5,239.9,2017-01-26 16:20:32,20,11.995000000000001,False
427165bf50f8ca07efc7bdc2bfcf1688,1603.5,2018-04-05 22:19:06,5,320.7,False
42b6488f5b8246d9141712abd4b1b693,247.99,2018-04-12 20:51:03,5,49.598,False
42b729f859728f5079499127a9c2ef37,4096.960000000008,2018-01-09 22:55:44,8,512.120000000001,True
42bde9fef835393bb8a8849cb6b7f245,7574.0,2017-07-06 20:25:32,14,541.0,True
42d4b7e70819438f5ada61c965e92d7e,49.6,2018-03-20 14:07:40,6,8.266666666666667,False
42ef3192a9ff87a22d1867b74b3ee205,1354.0900000000001,2018-01-02 22:14:43,8,169.26125000000002,False
42fa4ee7240e9b8eb4576358ec142ba7,3845.7000000000003,2018-02-04 10:58:23,7,549.3857142857144,True
42fb44130ac3134cde8e35cf8ec7df25,43.8,2017-03-22 11:40:21,18,2.433333333333333,False
430315b7bb4b6e4b3c978f9dfa9b0558,2864.4,2018-01-09 23:49:14,8,358.05,False
4305fe92735c8a43d154ff6dd2b8d927,2606.100000000001,2017-07-26 17:16:18,14,186.15000000000006,False
431050a06a317f2b38168dec3dcd2b46,1370.0,2018-04-28 23:02:40,5,274.0,False
431af27f296bc6519d890aa5a05fdb11,12974.599999999971,2017-04-26 18:11:15,17,763.2117647058807,True
4324dd16853115efb0fd9d0d131ba6f4,1052.2499999999998,2017-05-31 08:51:45,16,65.76562499999999,False
432c37c9dfba871172ec162e20118b8c,2679.8700000000003,2017-03-02 14:06:01,19,141.04578947368424,False
432c67955c0acd1fd6b0b5d678766a71,389.0,2016-10-08 18:39:08,23,16.91304347826087,False
43402bdf22aa2310e8f99e2f94f78628,649.95,2018-05-14 18:13:58,4,162.4875,False
4342d4b2ba6b161468c63a7e7cfce593,528.9,2018-05-19 23:44:09,4,132.225,False
436bf27f2f18474fc6047702e9f8a866,29.9,2017-01-18 12:51:23,20,1.4949999999999999,False
4371b634e0efc0e22b09b52907d9d469,8168.0,2017-06-16 13:58:31,15,544.5333333333333,True
43753b27d77860f1654aa72e251a7878,23.9,2017-09-08 12:12:48,12,1.9916666666666665,False
4391ea5c5990502176a1dcda44a2373d,2349.0,2017-10-15 19:48:23,11,213.54545454545453,False
439a47cc365d6e3bd526812ea9de3c29,1186.5,2017-08-21 15:37:43,13,91.26923076923077,False
43a1d4bab73b816e44ef4e4facd9f9b5,189.9,2017-02-20 16:17:04,19,9.994736842105263,False
43a5d4a57af536fddc96d08be3afdfcb,75.0,2017-06-14 20:17:04,15,5.0,False
43b2c864251aa0ce4030c746984e088a,94.8,2018-07-28 15:35:20,2,47.4,False
43f8c9950d11ecd03a0304a49e010da6,4249.5899999999965,2017-07-27 10:31:56,14,303.5421428571426,False
44073f8b7e41514de3b7815dd0237f4f,18380.639999999992,2017-02-22 23:49:42,19,967.4021052631575,True
440dd6ab244315c632130ecfb63827b1,13088.999999999985,2016-10-04 13:16:57,24,545.3749999999994,True
443d880f15cbd3572885e1d44bf2c478,94.8,2017-07-21 09:28:29,14,6.771428571428571,False
4450bd8327d471c4a11a83d1445b1b62,199.0,2017-04-11 06:33:17,17,11.705882352941176,False
446cc09cdbb130904da114e807dbec40,252.8,2018-03-06 12:22:00,6,42.13333333333333,False
44717f64ec2a457979cf83c429077666,107.0,2018-08-01 00:48:09,1,107.0,False
447d377bdb757058acb569025ee18a93,64.99,2018-02-02 18:46:41,7,9.284285714285714,False
44ed138eca6214d572ce1d813fb0049b,129.79,2018-08-08 00:43:30,1,129.79,False
44f091b5abab8018f682fce8124b85e5,354.4,2017-09-11 07:12:41,12,29.53333333333333,False
45213867cefbf2cd4c6177e10216a951,4955.42,2017-01-27 18:16:50,20,247.77100000000002,False
4559697a8f7e637227c2eeaed843baff,3486.3000000000025,2017-02-14 16:20:34,19,183.48947368421065,False
455befea1bb853c75ccbca94cff26e5c,19.99,2018-06-07 08:36:30,3,6.663333333333333,False
455c5640e8c5bd1b2ee85c0158f85727,6729.5,2018-02-15 13:43:21,7,961.3571428571429,True
455f46ef09a9e45667e2981df84b5cc2,29.9,2018-08-07 21:26:48,1,29.9,False
457fe919b032a3f7dadba6fb92cf7855,1104.8899999999999,2018-05-02 18:19:06,4,276.22249999999997,False
458c6fa920810ce2492da71bc26d9eec,756.76,2017-12-12 12:05:08,9,84.08444444444444,False
458d868c9642f55f18f04e951a3fdde6,2718.0,2017-05-31 18:30:10,16,169.875,False
45a3d05fb00435e52a28859dd03703b3,1299.0,2017-02-03 18:08:16,20,64.95,False
45ba18c210d42734ec52c0c1c574e9ee,5099.439999999997,2018-04-03 00:54:42,5,1019.8879999999994,True
45c20d94d9171b0bcfab3c955e47d67b,129.46,2017-05-05 13:35:44,17,7.61529411764706,False
45d33f715e24d15a6ccf5c17b3a23e3c,4518.489999999998,2016-10-03 21:13:36,24,188.2704166666666,False
461ff5303b6c9c1a4a07f40c5aece516,102.69999999999999,2018-02-23 11:35:10,7,14.671428571428569,False
466222e777149751370e7e98fb623b0c,87.9,2018-08-06 23:14:27,1,87.9,False
4677a5437afda5fa7140b927b07be1cc,3415.7000000000003,2018-04-13 16:52:01,5,683.1400000000001,True
46dc3b2cc0980fb8ec44634e21d2718e,122811.38000000102,2016-10-04 21:25:32,24,5117.140833333376,True
46ef1a25845fc051c2998d878354810c,250.41,2017-09-13 22:26:26,12,20.8675,False
4736e9d642ef4257cd7622516931eb51,1078.8700000000001,2017-11-16 15:50:27,10,107.88700000000001,False
47648caee88ccfe951fbb27fbf7b4cbe,1564.99,2018-04-03 09:43:42,5,312.998,False
478bfe564db21eeb44386606aa30b650,182.70000000000002,2017-10-08 20:24:03,11,16.60909090909091,False
47efca563408aae19bb7206c2d969ea9,2383.0,2018-01-05 08:26:03,8,297.875,False
47f55702f598c7c6cc8458b0fbc1c49a,75.0,2017-09-15 09:57:51,12,6.25,False
48162d548f5b1b11b9d29d1e01f75a61,20109.389999999996,2017-01-26 11:09:00,20,1005.4694999999998,True
4830e40640734fc1c52cd21127c341d4,9490.499999999985,2017-07-25 17:24:33,14,677.8928571428561,True
48328ec9a579151d9cc6a86d4a59336c,1099.0,2017-09-19 14:23:31,12,91.58333333333333,False
483ca627d131e18f988349b1655c0acd,264.0,2018-03-27 16:37:34,6,44.0,False
48436dade18ac8b2bce089ec2a041202,11821.10999999997,2017-03-15 09:19:06,18,656.7283333333316,True
485452467ff670447e84a8370c3fc898,175.70000000000002,2018-02-02 14:32:10,7,25.1,False
4867209cb29b56b92893d7bde3ce8012,150.0,2018-06-16 16:05:44,3,50.0,False
4869f7a5dfa277a7dca6462dcf3b52b2,226987.9299999981,2017-03-14 10:20:54,18,12610.44055555545,True
48985c61529077fa4f1e38bcff0f2ed3,879.3,2017-01-31 08:37:02,20,43.964999999999996,False
48b6c3f4c6a93171da04b75313f2130f,290.26,2018-03-09 18:08:44,6,48.376666666666665,False
48bad451945f5227341793478d6353ea,307.0,2017-02-16 19:36:07,19,16.157894736842106,False
48e5ee06fb2dc74df1c711a9b6dfac2a,57.0,2018-02-03 13:49:34,7,8.142857142857142,False
48e954b2da4f6a750c844173b347ed40,397.8,2018-04-09 21:04:43,5,79.56,False
48efc9d94a9834137efd9ea76b065a38,345.5999999999999,2016-12-23 23:16:47,21,16.457142857142852,False
48fb026ed7455a42f5d3e9390ed5088e,489.73,2017-05-24 12:42:59,16,30.608125,False
49067458c68f7701fd334ce326accbe0,1047.6500000000008,2017-09-27 16:49:41,12,87.30416666666673,False
4917cee8d902e13428c3ec4b1ca6f315,5103.9,2017-05-21 10:32:54,16,318.99375,False
491a5ada3aa1678414e990262c4bbdc1,1420.0,2017-04-05 09:55:00,18,78.88888888888889,False
49383af7ab774e4e8f3000f49c83dc4b,660.0,2018-04-27 19:48:04,5,132.0,False
4965a7002cca77301c82d3f91b82e1a9,8.49,2018-04-21 09:36:56,5,1.698,False
497709c2976a8fa308730a2dec5b0726,76.0,2018-07-19 19:22:05,2,38.0,False
4978a02ea9c8be7a9b5480680f40334e,2356.6099999999997,2018-03-21 14:03:09,6,392.76833333333326,False
499185655c29ecfdbfe776ef7cf875b5,89.0,2018-06-02 13:29:22,3,29.666666666666668,False
4992e76a42cb3aad7a7047e0d3d7e729,2171.200000000002,2017-05-12 14:58:01,16,135.70000000000013,False
499ec63c58e51296c9cf57edcfe1c8a8,365.0,2018-04-11 16:15:39,5,73.0,False
49cdc90518a4f82676b38b3c1aa43ff6,1539.5,2018-06-11 11:10:56,3,513.1666666666666,True
49e7217cfe4e427191c378ec626d8737,2868.8000000000006,2017-05-20 15:56:32,16,179.30000000000004,False
49f8d2ea7b718d0ce587d34207caf2b4,149.9,2018-08-23 20:34:07,1,149.9,False
4a1917ef994878940e1fb03eeb787ad7,768.0,2018-06-19 16:41:53,3,256.0,False
4a1f694197d05fe70026b016a7316b41,907.7700000000001,2018-02-17 01:22:20,7,129.6814285714286,False
4a23adac87cf538689fa600d976f78b2,405.0,2018-08-18 11:49:40,1,405.0,True
4a3ca9315b744ce9f8e9374361493884,196882.11999999505,2017-01-08 09:35:14,20,9844.105999999752,True
4a3ccda38b2129705f3fb522db62ca31,16169.08999999999,2017-09-13 15:07:45,12,1347.4241666666658,True
4a5b36211b1f51bf7eaa5c10a57fa483,139.19,2018-08-05 21:20:52,1,139.19,False
4a82168aaef173cbb6e46ae88728f919,512.0,2018-07-13 15:26:30,2,256.0,False
4a82c4af97ffc0fb2dc26bfdc03b1842,143.70000000000002,2017-05-30 19:12:37,16,8.981250000000001,False
4aba391bc3b88717ce08eb11e44937b2,7286.879999999999,2017-02-02 01:00:37,20,364.34399999999994,False
4aba6a02a788d3ec81c03137144d9a80,89.9,2018-01-16 14:09:55,8,11.2375,False
4b0fdb526525f9890eb145bf1534640e,2419.000000000001,2018-02-25 15:14:28,7,345.5714285714287,False
